v_id,lng,lat,type,voltage,frequency,wkt_srid_4326
13232,-93.4361608,36.64470283,substation,,,SRID=4326;POINT(-93.4361607997943 36.6447028288449)
9910,-79.05955074,33.8600255,station,,,SRID=4326;POINT(-79.0595507366135 33.8600255035453)
17329,-75.67392467,36.00610362,sub_station,,,SRID=4326;POINT(-75.6739246656539 36.0061036233711)
24098,-91.14282546,30.41737538,joint,69000;230000;69000;230000;69000,60,SRID=4326;POINT(-91.1428254629877 30.4173753802197)
14046,-112.5309116,33.67387644,substation,,,SRID=4326;POINT(-112.530911552084 33.6738764355985)
18298,-80.48109991,34.68552001,joint,,,SRID=4326;POINT(-80.4810999058338 34.6855200128629)
21017,-111.9044857,39.82662886,joint,345000,,SRID=4326;POINT(-111.904485739462 39.8266288635408)
23320,-101.7491177,35.291992,joint,230000,60,SRID=4326;POINT(-101.749117690758 35.2919919983518)
13762,-94.30744538,39.75633647,substation,,,SRID=4326;POINT(-94.3074453847556 39.7563364726963)
284,-117.3222028,34.56349157,station,,,SRID=4326;POINT(-117.322202794988 34.5634915725502)
22926,-119.0100103,35.40361428,joint,,,SRID=4326;POINT(-119.010010336847 35.4036142849941)
5283,-72.55755659,41.77021172,substation,345000;115000,,SRID=4326;POINT(-72.5575565920892 41.7702117242331)
10799,-104.8149037,38.81929844,substation,,,SRID=4326;POINT(-104.814903679534 38.8192984354296)
22873,-120.6322204,41.53882067,joint,230000,60,SRID=4326;POINT(-120.63222041626 41.538820669021)
19095,-82.37059543,27.90687585,joint,230000,60,SRID=4326;POINT(-82.3705954335363 27.9068758498733)
3733,-71.72324833,46.79277941,substation,735000,,SRID=4326;POINT(-71.7232483281793 46.7927794121352)
7492,-81.29081335,28.91178474,substation,230000;115000,60,SRID=4326;POINT(-81.290813345369 28.9117847357416)
31071,-118.1819687,34.21980364,joint,,60,SRID=4326;POINT(-118.181968741682 34.2198036391199)
4254,-99.11298187,19.8095003,sub_station,,,SRID=4326;POINT(-99.1129818671143 19.8095002991833)
8673,-111.9603733,48.15027673,substation,,,SRID=4326;POINT(-111.960373276164 48.1502767307289)
16773,-82.04113318,33.45233001,sub_station,,,SRID=4326;POINT(-82.0411331828543 33.4523300149374)
6041,-78.86358269,42.85562584,sub_station,,,SRID=4326;POINT(-78.8635826865888 42.8556258381063)
21934,-90.4023404,30.08236876,joint,230000,60,SRID=4326;POINT(-90.4023404013638 30.0823687631249)
1575,-79.65655313,35.96698936,substation,,,SRID=4326;POINT(-79.6565531323436 35.966989357096)
16983,-95.59476516,40.40195211,substation,,,SRID=4326;POINT(-95.594765158978 40.4019521086547)
8413,-100.6842024,32.53073212,sub_station,,,SRID=4326;POINT(-100.684202402311 32.5307321209323)
17871,-72.51460173,46.64719912,substation,,,SRID=4326;POINT(-72.5146017330486 46.6471991184878)
20251,-122.8394593,49.17235968,joint,,,SRID=4326;POINT(-122.839459312603 49.1723596756031)
26965,-113.0123766,53.85380518,joint,240000,60,SRID=4326;POINT(-113.012376631893 53.8538051784515)
30070,-61.54731386,45.60972798,joint,345000;230000,,SRID=4326;POINT(-61.5473138626147 45.609727976136)
26122,-96.27836548,19.10090947,joint,230000,60,SRID=4326;POINT(-96.2783654832134 19.1009094704342)
4387,-73.57302061,46.10169497,substation,,,SRID=4326;POINT(-73.5730206070704 46.1016949665806)
5751,-82.59133253,28.04021983,substation,230000;69000,60,SRID=4326;POINT(-82.5913325281827 28.0402198282155)
19287,-117.2420487,34.03224266,joint,,,SRID=4326;POINT(-117.242048692417 34.0322426621371)
12057,-84.4279453,42.741048,station,,,SRID=4326;POINT(-84.4279453043267 42.7410480016979)
28686,-83.59986902,32.56510204,merge,,,SRID=4326;POINT(-83.5998690206605 32.5651020363487)
22694,-117.1542481,33.73260781,joint,,,SRID=4326;POINT(-117.154248075199 33.7326078072094)
30280,-82.35674465,27.93687975,joint,230000,60,SRID=4326;POINT(-82.3567446514421 27.9368797505432)
23760,-93.32536779,44.74616118,joint,,,SRID=4326;POINT(-93.3253677857081 44.7461611785375)
23578,-94.03938803,45.60226636,joint,230000,60,SRID=4326;POINT(-94.0393880299042 45.6022663576367)
27022,-112.4954287,42.9002611,joint,,,SRID=4326;POINT(-112.495428704896 42.9002610984072)
22208,-78.98550269,43.04951051,joint,,,SRID=4326;POINT(-78.9855026944777 43.0495105082748)
18499,-96.92061393,30.05017303,joint,,,SRID=4326;POINT(-96.9206139294695 30.0501730271132)
4784,-111.9905755,33.4872539,substation,,,SRID=4326;POINT(-111.990575507382 33.4872539018791)
19700,-123.0460575,47.03520017,joint,500000;230000;500000;230000,,SRID=4326;POINT(-123.046057544737 47.0352001703801)
4475,-81.19020942,35.2240775,station,,,SRID=4326;POINT(-81.1902094184021 35.2240774994268)
20279,-81.56997643,41.3297546,joint,345000,60,SRID=4326;POINT(-81.5699764281411 41.3297546026209)
10023,-82.53109014,35.02522105,sub_station,,,SRID=4326;POINT(-82.5310901421988 35.025221045272)
5277,-98.34739072,46.3567904,sub_station,,,SRID=4326;POINT(-98.3473907177542 46.3567903971447)
29350,-111.9525929,41.0382534,merge,,,SRID=4326;POINT(-111.952592932548 41.0382533972254)
27340,-100.5140573,20.63222646,joint,230000,60,SRID=4326;POINT(-100.514057334119 20.6322264569094)
19682,-77.2381961,39.35615977,joint,500000,,SRID=4326;POINT(-77.2381961032069 39.3561597717271)
21037,-70.82680359,47.17045986,joint,,,SRID=4326;POINT(-70.8268035886166 47.1704598616481)
23377,-75.10516865,43.02141128,joint,230000;345000,60,SRID=4326;POINT(-75.1051686494526 43.0214112790656)
20795,-72.70174497,46.44747581,joint,315000,,SRID=4326;POINT(-72.7017449714118 46.4474758144479)
4098,-80.87866344,35.45748469,sub_station,,,SRID=4326;POINT(-80.8786634383709 35.4574846863794)
18865,-78.43782187,36.29999598,joint,230000,,SRID=4326;POINT(-78.4378218744745 36.2999959764447)
28564,-90.14823951,29.94677696,merge,230000;115000,60,SRID=4326;POINT(-90.1482395086021 29.9467769568625)
3317,-122.1968239,56.01363079,substation,,,SRID=4326;POINT(-122.196823863673 56.0136307894455)
29941,-88.34399453,41.80269645,joint,345000,,SRID=4326;POINT(-88.3439945259387 41.8026964515198)
2926,-74.05517501,40.76339735,station,,,SRID=4326;POINT(-74.0551750139557 40.7633973494911)
26265,-82.72347793,34.47667679,joint,,,SRID=4326;POINT(-82.7234779316511 34.4766767892471)
25855,-94.6560662,31.35326498,joint,,,SRID=4326;POINT(-94.6560662010924 31.3532649770654)
31125,-118.7911824,46.21107061,joint,230000;500000,60,SRID=4326;POINT(-118.791182388164 46.2110706107303)
18814,-90.70360489,37.65630197,joint,,,SRID=4326;POINT(-90.7036048947693 37.6563019662339)
4659,-94.30431608,38.94409467,station,,,SRID=4326;POINT(-94.3043160793834 38.9440946706604)
7166,-97.22213068,35.01584903,sub_station,,,SRID=4326;POINT(-97.2221306832538 35.0158490337685)
8404,-99.42282487,32.76842587,sub_station,,,SRID=4326;POINT(-99.422824867865 32.7684258719027)
9809,-97.54635973,39.50339162,station,,,SRID=4326;POINT(-97.5463597283209 39.5033916151187)
8927,-85.80884159,42.96956996,substation,,,SRID=4326;POINT(-85.8088415902084 42.9695699602585)
17783,-64.55653317,44.3853092,sub_station,,,SRID=4326;POINT(-64.5565331712264 44.3853091966188)
16976,-96.70627824,19.3449928,substation,,,SRID=4326;POINT(-96.7062782440687 19.3449927962714)
17192,-95.23943806,40.17485249,substation,,,SRID=4326;POINT(-95.2394380569781 40.1748524939608)
5326,-90.19304433,29.94092285,substation,230000,,SRID=4326;POINT(-90.1930443332221 29.9409228514141)
13721,-83.16695226,35.08793304,substation,,,SRID=4326;POINT(-83.1669522577791 35.0879330372982)
15833,-116.6683813,47.40056114,substation,,,SRID=4326;POINT(-116.668381289086 47.4005611355483)
5390,-73.84722295,42.26463957,substation,345000,,SRID=4326;POINT(-73.8472229469795 42.2646395736789)
22568,-91.90837047,44.29720686,joint,,,SRID=4326;POINT(-91.9083704667666 44.2972068624337)
18544,-82.09759688,38.87882201,joint,,,SRID=4326;POINT(-82.0975968797031 38.8788220149141)
4568,-105.9501068,28.63985212,station,,,SRID=4326;POINT(-105.950106828867 28.6398521206222)
7441,-118.57122,39.29480399,sub_station,,,SRID=4326;POINT(-118.571220043599 39.2948039900536)
13648,-111.4221915,33.00769026,substation,,,SRID=4326;POINT(-111.422191496692 33.0076902581715)
5234,-90.18781476,32.28073052,substation,230000,,SRID=4326;POINT(-90.1878147645529 32.2807305151772)
6280,-97.38466922,47.93237887,sub_station,,,SRID=4326;POINT(-97.3846692220136 47.9323788725268)
28540,-108.8168719,35.59292652,merge,,,SRID=4326;POINT(-108.81687193958 35.5929265246258)
5873,-103.2189723,25.56607745,substation,,,SRID=4326;POINT(-103.218972281689 25.5660774477433)
8835,-90.02051712,29.88478639,substation,230000,,SRID=4326;POINT(-90.0205171198901 29.8847863948841)
11404,-83.7859178,43.24418308,station,,,SRID=4326;POINT(-83.7859177987147 43.2441830759616)
16849,-87.15254809,37.2471508,substation,,,SRID=4326;POINT(-87.1525480857368 37.2471508026819)
3236,-70.93060275,45.96565718,substation,,,SRID=4326;POINT(-70.9306027541098 45.9656571759914)
29486,-87.91965011,42.11533736,merge,,,SRID=4326;POINT(-87.9196501131576 42.1153373634571)
28752,-94.69883898,32.74435854,merge,345000;138000;138000,60,SRID=4326;POINT(-94.6988389751664 32.7443585414553)
3042,-79.64137925,39.50793037,station,,,SRID=4326;POINT(-79.6413792484946 39.5079303737535)
11999,-83.04078872,42.61081089,substation,,,SRID=4326;POINT(-83.0407887232211 42.6108108880482)
30209,-81.93654041,48.24994718,joint,,,SRID=4326;POINT(-81.9365404074141 48.2499471835395)
30631,-83.73608337,42.35134057,joint,345000,60,SRID=4326;POINT(-83.7360833688716 42.351340565683)
4541,-81.17519008,32.35209348,substation,230000,60,SRID=4326;POINT(-81.1751900786485 32.3520934799212)
605,-119.1854511,34.30222942,station,,,SRID=4326;POINT(-119.185451078708 34.3022294162662)
20908,-80.26084477,26.03641882,joint,230000,60,SRID=4326;POINT(-80.2608447660979 26.0364188209138)
25869,-95.19473881,32.92654497,joint,,,SRID=4326;POINT(-95.194738805258 32.9265449661312)
21860,-97.45908971,35.3124943,joint,,,SRID=4326;POINT(-97.4590897127563 35.3124943045322)
19473,-88.24009452,42.2566844,joint,345000,60,SRID=4326;POINT(-88.2400945243413 42.2566843952543)
18138,-83.84138288,33.35652302,joint,,,SRID=4326;POINT(-83.841382883544 33.3565230184027)
28528,-97.89328134,46.1092051,merge,,,SRID=4326;POINT(-97.8932813435646 46.1092050971627)
125,-94.80751876,38.89852048,sub_station,,,SRID=4326;POINT(-94.8075187610017 38.8985204752503)
10062,-86.47235341,31.40000716,station,,,SRID=4326;POINT(-86.4723534074477 31.4000071572668)
30912,-82.15863909,34.94675081,joint,230000,,SRID=4326;POINT(-82.1586390934791 34.9467508078727)
2282,-87.08286085,20.63057254,substation,,,SRID=4326;POINT(-87.0828608519287 20.6305725409401)
9439,-77.51520325,34.76259607,substation,,,SRID=4326;POINT(-77.515203252244 34.7625960718277)
17996,-65.83775535,47.9042165,substation,,,SRID=4326;POINT(-65.8377553452019 47.9042164967168)
492,-97.1415315,49.87328089,sub_station,,,SRID=4326;POINT(-97.1415315033832 49.8732808859403)
11860,-118.5708481,52.07546105,substation,,,SRID=4326;POINT(-118.570848109513 52.075461051419)
20538,-77.37085652,37.49927831,joint,230000,,SRID=4326;POINT(-77.3708565195883 37.4992783133684)
1908,-78.97378157,39.44260119,sub_station,,,SRID=4326;POINT(-78.9737815660433 39.4426011928668)
23433,-111.0166533,43.1751913,joint,,,SRID=4326;POINT(-111.01665334555 43.1751913013449)
349,-84.69313985,39.08044992,sub_station,,,SRID=4326;POINT(-84.6931398472535 39.0804499229321)
24348,-99.26182559,53.10216201,joint,230000,,SRID=4326;POINT(-99.2618255909923 53.1021620106999)
5771,-78.87060915,43.02036058,substation,,,SRID=4326;POINT(-78.8706091514753 43.0203605829323)
6234,-97.90671002,47.25549928,sub_station,,,SRID=4326;POINT(-97.9067100229546 47.2554992760009)
26168,-111.8930293,33.23819182,joint,,,SRID=4326;POINT(-111.89302934498 33.2381918243858)
13035,-93.25848226,36.67243399,station,,,SRID=4326;POINT(-93.2584822566564 36.6724339911842)
2912,-75.25582372,40.71034304,substation,,,SRID=4326;POINT(-75.255823719791 40.710343038808)
23831,-80.9575348,32.46960705,joint,230000;115000,60,SRID=4326;POINT(-80.9575348016644 32.4696070507463)
7396,-112.3625982,39.15412958,sub_station,,,SRID=4326;POINT(-112.362598210715 39.1541295795525)
18381,-89.27068395,31.96092997,joint,,,SRID=4326;POINT(-89.27068394927 31.9609299661252)
22585,-80.29292172,43.54725138,joint,,,SRID=4326;POINT(-80.2929217184318 43.5472513801235)
30508,-81.19615779,42.93652903,joint,230000;115000,,SRID=4326;POINT(-81.1961577858188 42.9365290328921)
26004,-112.4990221,33.75427012,joint,,,SRID=4326;POINT(-112.499022145695 33.7542701234493)
22165,-65.78580793,45.68947847,joint,,,SRID=4326;POINT(-65.7858079282779 45.6894784698467)
10545,-91.17730092,30.48920278,substation,230000;13800,60,SRID=4326;POINT(-91.177300917693 30.4892027791523)
24470,-84.65722187,42.22406239,joint,,,SRID=4326;POINT(-84.6572218651349 42.2240623945523)
9061,-111.7494577,42.26689928,station,,,SRID=4326;POINT(-111.749457718166 42.2668992788294)
19751,-111.0452219,29.05214822,joint,230000,60,SRID=4326;POINT(-111.045221927542 29.0521482153694)
22242,-97.42343693,35.18598247,joint,,,SRID=4326;POINT(-97.4234369266025 35.1859824727259)
22403,-94.69605102,18.02148039,joint,400000,60,SRID=4326;POINT(-94.6960510228723 18.0214803918177)
5183,-81.6627958,39.52544878,station,,,SRID=4326;POINT(-81.6627957981038 39.5254487795765)
23260,-122.8402094,49.17273062,joint,,,SRID=4326;POINT(-122.840209405865 49.1727306164928)
18254,-81.65103088,33.215728,joint,,,SRID=4326;POINT(-81.6510308772381 33.2157280037166)
19433,-119.6410919,47.98592142,joint,230000,60,SRID=4326;POINT(-119.641091915637 47.9859214180881)
30222,-122.5121811,38.08232195,joint,,,SRID=4326;POINT(-122.512181134143 38.0823219467447)
17120,-92.34382528,39.06463208,substation,,,SRID=4326;POINT(-92.3438252803019 39.0646320794649)
9683,-92.62244403,47.56530952,sub_station,,,SRID=4326;POINT(-92.6224440281409 47.5653095192678)
29816,-92.81804723,32.56959436,joint,,,SRID=4326;POINT(-92.8180472341316 32.5695943631594)
19402,-119.7885949,46.642927,joint,230000;500000;500000;230000,60,SRID=4326;POINT(-119.788594925964 46.6429269993841)
5055,-81.61197146,30.1855226,substation,138000,60,SRID=4326;POINT(-81.6119714584786 30.1855225977433)
2076,-85.64471274,40.08697117,substation,,,SRID=4326;POINT(-85.6447127352197 40.0869711657657)
27845,-119.5529219,39.56062502,joint,,,SRID=4326;POINT(-119.552921911175 39.5606250206261)
11806,-83.25605133,42.61554593,substation,,,SRID=4326;POINT(-83.2560513343636 42.6155459341464)
5611,-70.43237395,43.64421623,substation,345000;115000,,SRID=4326;POINT(-70.4323739479642 43.6442162327625)
1894,-81.19381057,28.29190321,sub_station,,,SRID=4326;POINT(-81.193810572949 28.2919032140341)
28041,-90.446762,38.21282566,joint,,60,SRID=4326;POINT(-90.446762002332 38.2128256554853)
14076,-88.52711261,44.76124173,substation,,,SRID=4326;POINT(-88.5271126129978 44.761241726941)
4880,-97.54424555,39.4276512,station,,,SRID=4326;POINT(-97.544245548171 39.4276511951285)
30023,-79.02568676,40.39832168,joint,230000,60,SRID=4326;POINT(-79.0256867605185 40.3983216826719)
29627,-114.1718441,34.29249292,merge,,,SRID=4326;POINT(-114.17184409061 34.2924929227548)
29911,-78.92584177,43.08217781,joint,,,SRID=4326;POINT(-78.925841769872 43.0821778073853)
14002,-82.31405884,34.84408765,substation,,,SRID=4326;POINT(-82.3140588403576 34.8440876538203)
3659,-85.42549688,38.79512075,substation,,,SRID=4326;POINT(-85.4254968819057 38.7951207451099)
12394,-96.96005507,43.37346407,station,,,SRID=4326;POINT(-96.9600550685146 43.3734640670601)
14811,-105.0635422,27.6580028,substation,,,SRID=4326;POINT(-105.063542170843 27.6580027950987)
16247,-101.6084375,17.73183756,substation,,,SRID=4326;POINT(-101.608437457024 17.7318375560416)
7449,-116.2844862,33.77347215,station,,,SRID=4326;POINT(-116.284486242128 33.7734721458531)
195,-79.85817674,43.22154802,sub_station,,,SRID=4326;POINT(-79.85817674138 43.2215480180641)
18183,-120.6226759,38.79922559,joint,230000,,SRID=4326;POINT(-120.622675906198 38.7992255948355)
15818,-113.3652667,53.58790587,substation,,,SRID=4326;POINT(-113.365266711237 53.5879058675584)
5920,-70.49288427,43.46787293,sub_station,,,SRID=4326;POINT(-70.492884274673 43.4678729283549)
22857,-73.5990448,45.61519322,joint,315000,,SRID=4326;POINT(-73.5990447999342 45.6151932180909)
22070,-65.82788897,48.16036851,joint,,,SRID=4326;POINT(-65.8278889687734 48.1603685133066)
14472,-104.6741199,40.41598961,substation,,,SRID=4326;POINT(-104.674119913786 40.415989607526)
23954,-91.26829235,30.32707206,joint,230000,60,SRID=4326;POINT(-91.2682923502369 30.3270720594122)
24725,-83.00771701,42.44884847,joint,,,SRID=4326;POINT(-83.0077170148028 42.4488484669134)
15632,-81.24099463,35.65442595,substation,,,SRID=4326;POINT(-81.240994626531 35.6544259534423)
30797,-65.63337221,47.00021776,joint,230000,,SRID=4326;POINT(-65.6333722083168 47.0002177618072)
30228,-83.64978145,38.6900829,joint,345000,,SRID=4326;POINT(-83.6497814518606 38.6900828962994)
7517,-81.81863688,30.2244815,substation,230000,60,SRID=4326;POINT(-81.8186368800421 30.2244815045917)
8483,-100.8301843,31.93932621,station,,,SRID=4326;POINT(-100.830184252558 31.9393262057324)
13166,-84.97725054,45.34782434,substation,,,SRID=4326;POINT(-84.9772505370742 45.347824336249)
9819,-85.72730536,38.35968443,station,,,SRID=4326;POINT(-85.7273053601485 38.359684434739)
3541,-80.43962156,26.03535773,substation,500000;230000;35000,60,SRID=4326;POINT(-80.4396215559468 26.0353577261407)
2819,-74.48529152,40.40553317,substation,500000;230000,,SRID=4326;POINT(-74.4852915206823 40.4055331727425)
29641,-119.8074489,35.83548466,joint,230000,60,SRID=4326;POINT(-119.807448869456 35.8354846593229)
21365,-98.17925147,29.61854427,joint,345000,60,SRID=4326;POINT(-98.1792514690554 29.6185442655142)
23328,-84.60910774,33.9453332,joint,230000,,SRID=4326;POINT(-84.6091077391913 33.9453331970644)
5423,-72.11609587,41.42905328,substation,,,SRID=4326;POINT(-72.1160958701275 41.4290532753345)
373,-83.17709628,39.71246579,station,,,SRID=4326;POINT(-83.1770962784368 39.7124657899658)
29890,-79.00621398,43.11632203,joint,,,SRID=4326;POINT(-79.0062139783687 43.1163220297799)
31156,-112.6951833,45.99028706,joint,230000,60,SRID=4326;POINT(-112.695183295604 45.9902870608104)
28971,-114.2453199,47.67785719,merge,,,SRID=4326;POINT(-114.245319870972 47.6778571920153)
30854,-110.8489221,39.73283785,joint,,,SRID=4326;POINT(-110.848922055315 39.7328378501043)
18824,-89.81055859,36.4941047,joint,,,SRID=4326;POINT(-89.8105585891173 36.4941046973471)
3395,-100.7001558,28.46549725,substation,,,SRID=4326;POINT(-100.70015577677 28.4654972536351)
19534,-100.741475,46.83229949,joint,230000,60,SRID=4326;POINT(-100.741475011109 46.8322994861296)
18452,-99.42042621,34.61631846,joint,,,SRID=4326;POINT(-99.4204262086756 34.6163184617229)
7157,-86.33559744,35.52128196,substation,,,SRID=4326;POINT(-86.3355974431519 35.5212819606104)
13885,-91.37960455,41.97183505,sub_station,,,SRID=4326;POINT(-91.3796045509276 41.9718350538894)
22631,-86.12099087,35.33235266,joint,500000,,SRID=4326;POINT(-86.1209908676593 35.3323526607173)
