l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,wkt_srid_4326
38338,30972,15738,,,,,"SRID=4326;LINESTRING(-103.573624637987 37.9826577365859,-103.215762532638 38.0636586508643)"
16289,23887,23888,,,,,"SRID=4326;LINESTRING(-78.3643755270134 48.2294144997786,-78.3715543237749 48.2301504819341)"
31066,6703,7618,230000,3,,60,"SRID=4326;LINESTRING(-78.5777773146868 35.6690262260117,-78.6387046373733 35.5288795408711)"
16502,19300,23987,230000,3,,60,"SRID=4326;LINESTRING(-89.9446344808919 29.9561912563078,-89.9280352314089 29.9494627976139)"
20197,13375,25715,,,,,"SRID=4326;LINESTRING(-90.4407130825124 41.5192854625336,-90.4289845225223 41.5203524548934)"
23959,16572,27466,230000,3,,60,"SRID=4326;LINESTRING(-81.8342547063427 30.2502386071277,-81.8201893046241 30.2931220539275)"
39521,28968,17005,500000,3,2,,"SRID=4326;LINESTRING(-119.452247780269 35.4030708371503,-118.437176873618 34.8580303567668)"
30649,22666,7208,230000,,,,"SRID=4326;LINESTRING(-87.0543820398572 33.6272887214495,-87.0556663068806 33.6305296533855)"
21359,14525,26233,,,,,"SRID=4326;LINESTRING(-104.807157281255 40.0734602423146,-104.807027474339 40.0746788621992)"
28064,4192,4224,,,,,"SRID=4326;LINESTRING(-96.9390667053153 35.3235565727859,-96.9645019429932 35.3695515357544)"
28362,4593,4602,,,,,"SRID=4326;LINESTRING(-94.9828905743693 39.3372322461583,-95.0582652546479 39.1824741461912)"
3968,29657,31279,,3,,,"SRID=4326;LINESTRING(-108.746574049025 43.1565845776121,-108.785899973588 43.2191693028728)"
24622,380,19317,315000,6,,,"SRID=4326;LINESTRING(-73.4282474575576 45.4097647837305,-73.4965711008657 45.3939361199452)"
25372,19356,19357,240000,3,,60,"SRID=4326;LINESTRING(-113.381783998986 53.4953705803813,-113.38224213978 53.4974140108562)"
24102,27531,27532,230000,3,,60,"SRID=4326;LINESTRING(-81.9766433081044 28.0810395490551,-81.9490784137797 28.0990723651141)"
30870,7191,7424,345000,3,,60,"SRID=4326;LINESTRING(-101.147248681169 41.0810502558949,-99.28124904837 41.0525125124903)"
5358,20946,28423,115000,3,,,"SRID=4326;LINESTRING(-104.810471076149 40.609287806214,-104.813177406778 40.6073086366282)"
13973,4341,22831,345000,6,,60,"SRID=4326;LINESTRING(-95.2871150578307 35.7551934919681,-95.5196297991197 35.7760016710717)"
17752,7427,24555,,,,,"SRID=4326;LINESTRING(-89.0973518942229 30.4269935688184,-89.1038895283857 30.4271798250916)"
27899,4019,4020,,,,,"SRID=4326;LINESTRING(-94.6025498736286 38.9422106778384,-94.5757760186999 38.9570843091394)"
33404,30412,10014,230000,6,,60,"SRID=4326;LINESTRING(-81.3225829239307 35.6317301676983,-81.410029944377 35.7212864814978)"
35079,20905,12203,230000,3,,60,"SRID=4326;LINESTRING(-80.3965332236391 26.0350611061104,-80.4087015441841 25.9923386289457)"
11045,4568,21578,230000,3;6;3,,,"SRID=4326;LINESTRING(-105.950106828867 28.6398521206222,-105.974313715715 28.6093415584317)"
20842,226,19139,,,,,"SRID=4326;LINESTRING(-84.2695830475514 39.1809693218122,-84.264151885312 39.1152923963671)"
33263,4946,9880,,,,,"SRID=4326;LINESTRING(-97.3328391809829 49.8997498606447,-97.3008517996033 49.9006936620896)"
39990,8114,17585,,,1,60,"SRID=4326;LINESTRING(-92.3271140820466 39.027253708128,-92.3802526690376 38.9662135290968)"
13370,6691,22549,230000,3,,60,"SRID=4326;LINESTRING(-78.554433751642 35.7805852146301,-78.4539690018751 35.7847086643775)"
31074,7626,7627,345000,3,,60,"SRID=4326;LINESTRING(-95.5494042097988 35.8153886777177,-95.7029566684277 36.0115342289138)"
31875,8467,8381,345000,6;3;3;6;6;3;3,,60,"SRID=4326;LINESTRING(-96.3507741365716 32.9692516588946,-96.3379381683389 33.1907118355658)"
42058,2646,2647,138000,3,,60,"SRID=4326;LINESTRING(-85.1584110749654 42.3686780684122,-85.1436598172016 42.3360745021276)"
5413,17953,28437,,,,,"SRID=4326;LINESTRING(-111.031512378665 35.1171905649989,-111.395189188684 35.182766459266)"
14684,8447,23163,345000,3;6,,60,"SRID=4326;LINESTRING(-97.2515712567076 32.6400434551462,-97.3547203887753 32.5922153625531)"
31902,8210,8403,230000,3,,,"SRID=4326;LINESTRING(-84.2897462398557 32.571044669326,-84.2521027632478 32.261295621534)"
22691,15776,26871,,6,,60,"SRID=4326;LINESTRING(-80.5198205734302 35.2190728786905,-80.4343833788093 35.2245539799223)"
33781,7460,10434,230000,6,,60,"SRID=4326;LINESTRING(-115.213355751739 36.0084466427033,-115.211067934698 36.0564178391822)"
29997,6503,6525,230000,3,,60,"SRID=4326;LINESTRING(-109.490575799006 41.5338544338019,-109.47817511063 41.5332825227977)"
12527,19141,22223,230000,3;6,1,,"SRID=4326;LINESTRING(-121.133247501477 38.6842275173448,-120.797553008682 38.7575261593682)"
11075,4839,21593,,6,,,"SRID=4326;LINESTRING(-73.8699679218353 45.2531726389561,-74.0435855505912 45.1789843622179)"
38430,13479,15837,,,,,"SRID=4326;LINESTRING(-104.40486360469 32.8537342417918,-104.439063625242 33.0063663243854)"
9445,3385,20820,,,,,"SRID=4326;LINESTRING(-70.5220160390251 46.4050053576977,-70.5206850485733 46.40430847841)"
41119,873,1652,69000,3,,,"SRID=4326;LINESTRING(-81.4409125223215 28.4709890704484,-81.4205313842088 28.4512586772208)"
18248,8978,24768,,,,,"SRID=4326;LINESTRING(-76.3542624887536 43.1543047048727,-76.3559798866202 43.1541570156738)"
27382,179,3496,345000,6,,60,"SRID=4326;LINESTRING(-88.2253788006448 41.2447489886979,-87.921925298207 41.4918704590478)"
42689,3280,3281,,,,,"SRID=4326;LINESTRING(-96.1463136015383 19.0862171463587,-96.2368898358396 19.1507981712372)"
28826,2604,5150,230000,,,,"SRID=4326;LINESTRING(-107.687498304803 45.7629062955683,-107.504766935926 46.12398717747)"
6858,8992,28896,230000,3,,60,"SRID=4326;LINESTRING(-94.1783266146352 46.474770551595,-94.7207793015752 46.8756712033656)"
26059,18236,19674,230000,3,1,,"SRID=4326;LINESTRING(-77.4853019766166 39.3313580015912,-77.4833860497787 39.3268880161658)"
31890,8395,8394,138000,3,,60,"SRID=4326;LINESTRING(-96.9305198852647 32.9986515356704,-96.9039732132402 33.0482866601992)"
42366,2916,2920,230000;138000,,,,"SRID=4326;LINESTRING(-74.1420936199123 40.8027894908489,-74.1170547395844 40.7919219893847)"
2599,22324,30739,230000,3,1,60,"SRID=4326;LINESTRING(-121.871343224108 37.5585886751152,-121.874318735021 37.5647416223304)"
40185,712,713,,,,,"SRID=4326;LINESTRING(-112.016625299591 41.1246964141388,-111.986048813853 41.1157073127301)"
30285,6817,6829,,,,,"SRID=4326;LINESTRING(-82.3851700494944 32.2082407959755,-82.3612570455713 31.9788288972602)"
12130,18550,18551,,,,,"SRID=4326;LINESTRING(-82.0474089030947 38.9448930082425,-82.049374866094 38.9438670105259)"
29681,3133,6108,230000,3,,60,"SRID=4326;LINESTRING(-78.2216444480943 38.1265192649582,-78.2636150223847 38.1039180144643)"
9982,3727,21078,230000,6,,,"SRID=4326;LINESTRING(-104.544446660578 39.916611878984,-104.546081616672 40.1021969889297)"
28601,1989,4894,,,,,"SRID=4326;LINESTRING(-75.3968687604687 40.0794439878717,-75.3424068832293 40.0934123056786)"
6631,1019,28808,230000,,,,"SRID=4326;LINESTRING(-81.9953248977448 33.3197670118284,-82.3806569092844 33.2338019204398)"
27678,667,3786,230000,6,,60,"SRID=4326;LINESTRING(-82.363634010816 28.0441392815056,-82.3624494917891 28.0267008545141)"
42250,1223,2830,500000,3,,60,"SRID=4326;LINESTRING(-121.113736721195 45.5953676483722,-122.407125736776 45.3609629565728)"
15521,7953,18802,,,,,"SRID=4326;LINESTRING(-90.1791704597876 36.5871236449024,-90.1759408749161 36.5850249738134)"
27676,21073,3790,345000,6,2,60,"SRID=4326;LINESTRING(-111.765168267836 33.7700778240776,-111.886152560394 33.7445058200835)"
12548,6007,22234,,,,,"SRID=4326;LINESTRING(-77.6936833544434 42.9484630907062,-77.7176710776219 42.9619423669522)"
7090,9894,29003,230000,3,,60,"SRID=4326;LINESTRING(-80.0601890990882 33.201165025984,-79.9875932296327 33.2438543927957)"
30676,7247,7234,500000,3,,60,"SRID=4326;LINESTRING(-86.7326587427858 32.6512412484631,-87.0630236292951 33.2197742788584)"
20101,25646,25661,,,,,"SRID=4326;LINESTRING(-75.3366301825264 40.6895006109513,-75.3345132127278 40.6934335969581)"
36672,189,303,230000,6,2,60,"SRID=4326;LINESTRING(-122.075561301671 37.3262714261579,-122.015254200929 37.2809862029797)"
5346,12204,28422,230000,3,,60,"SRID=4326;LINESTRING(-80.2464862134398 27.3486330747803,-80.2492403174042 27.3467023480636)"
32982,9546,9549,230000,3,,60,"SRID=4326;LINESTRING(-109.27513684733 32.9885377982311,-109.337499288184 33.0544955707535)"
38091,1049,15527,230000,,,,"SRID=4326;LINESTRING(-115.676486838274 32.5968841675921,-115.939828632738 32.5681036729831)"
40873,7469,1390,345000,3,,60,"SRID=4326;LINESTRING(-94.4948742370449 38.7490155243948,-94.300535503124 38.7963968766351)"
22895,26985,26994,,6,,60,"SRID=4326;LINESTRING(-81.4002068768674 39.3218910557264,-81.5016433811087 39.3030204685397)"
36987,3023,14370,735000,3,,60,"SRID=4326;LINESTRING(-71.1923193290687 46.7070374370556,-69.4678333504865 48.3412418198935)"
2757,20054,30806,220000,6,,60,"SRID=4326;LINESTRING(-118.26308812756 33.8798058198623,-118.309298008325 33.8709138977945)"
40365,28416,897,500000,3,3,60,"SRID=4326;LINESTRING(-80.5629434018288 27.0573933481772,-80.376731866255 26.7095969802293)"
7350,11974,29115,230000,3,,60,"SRID=4326;LINESTRING(-81.92990125217 28.0867013218552,-81.9239393171928 28.0810855553579)"
16822,16673,24139,400000,3,,60,"SRID=4326;LINESTRING(-99.6794306618107 19.2767904170192,-99.7155961718676 19.287149066842)"
11699,5134,21860,,,,,"SRID=4326;LINESTRING(-97.3975533552855 35.3043160092426,-97.4590897127563 35.3124943045322)"
3186,8863,30981,230000,3,,,"SRID=4326;LINESTRING(-81.5586806920451 31.2799717825516,-81.670996662696 31.2731445214361)"
149,27840,29702,,,,,"SRID=4326;LINESTRING(-119.559957067323 39.5571433791014,-119.628336217054 39.5214022935126)"
21403,14483,26251,,3,,60,"SRID=4326;LINESTRING(-100.982925470955 25.5463244407817,-100.934116388169 25.5976591525465)"
1953,4784,30463,,,,,"SRID=4326;LINESTRING(-111.990575507382 33.4872539018791,-111.94314720235 33.4805186933891)"
26934,20633,20084,230000,6,,60,"SRID=4326;LINESTRING(-97.7789611004734 25.8828885976832,-97.6390582866083 25.8217664576382)"
39821,17389,17390,,3,,,"SRID=4326;LINESTRING(-114.008341337957 49.3073428158321,-113.999743864817 49.3090191686076)"
15783,23650,23651,230000,3,,60,"SRID=4326;LINESTRING(-119.916208157921 36.8402685638589,-119.918961943425 36.8423192147385)"
31613,8163,8164,230000,3,,,"SRID=4326;LINESTRING(-82.5354845925418 32.1911556811479,-82.8904813455862 32.1159324747978)"
17362,18007,24384,,,,,"SRID=4326;LINESTRING(-80.7137160435422 42.897068017293,-81.1605680695938 42.8057336591226)"
2322,30624,30623,230000,3,,,"SRID=4326;LINESTRING(-60.3595897190623 45.9452454750002,-61.0577881793733 45.6707293732937)"
31264,30962,7829,345000,6,,60,"SRID=4326;LINESTRING(-93.5945339604562 37.4271681853138,-93.3745808514029 37.1711493788552)"
21824,14764,26466,230000;138000,3,,60,"SRID=4326;LINESTRING(-94.1843258032595 30.0008668566357,-94.223316108034 30.0021359273154)"
40369,3541,897,500000,3,3,60,"SRID=4326;LINESTRING(-80.4396215559468 26.0353577261407,-80.376731866255 26.7095969802293)"
6494,22884,28685,315000,6,,,"SRID=4326;LINESTRING(-73.7515737046121 45.5073001584197,-73.8041343521866 45.4882981135439)"
37000,986,14384,735000,3,,60,"SRID=4326;LINESTRING(-77.7384302454398 53.726171446627,-77.5319356350989 53.7827223399027)"
8989,10240,18289,,,,,"SRID=4326;LINESTRING(-79.0533313826885 33.8266055697792,-79.0667058147542 33.8142262177575)"
2768,1957,30811,230000,,,,"SRID=4326;LINESTRING(-77.5445138395313 37.5278036691748,-77.5550066986087 37.5431913494087)"
3385,28184,31058,230000,3,,,"SRID=4326;LINESTRING(-61.2383525201406 45.6708838753559,-61.104233668548 45.670946467593)"
17825,24143,24589,,,,,"SRID=4326;LINESTRING(-84.4387588643908 42.3267572849799,-85.0213156074901 42.3269627029936)"
13093,6401,22425,,,,,"SRID=4326;LINESTRING(-78.1916750827791 36.626346602484,-78.200905501501 36.565322763816)"
15008,8897,23328,230000,6;3;3,,,"SRID=4326;LINESTRING(-84.605250403513 33.980892729825,-84.6091077391913 33.9453331970644)"
17988,12942,24658,,,,,"SRID=4326;LINESTRING(-82.1618209541049 42.4024131042475,-82.1923838745484 42.443297059021)"
37218,384,386,765000,3,,60,"SRID=4326;LINESTRING(-83.0113787114307 40.181581778223,-83.4299444400727 40.3330964411814)"
926,11801,30035,,,,,"SRID=4326;LINESTRING(-83.8434249419378 43.6399399262792,-83.8420930354674 43.6410430306877)"
39263,287,556,,,,,"SRID=4326;LINESTRING(-122.455906224965 37.6917452570084,-122.454149992057 37.650895212333)"
20246,25655,25740,,,,,"SRID=4326;LINESTRING(-75.2955360312021 40.7230050167293,-75.2904044051416 40.7263140037197)"
36287,207,244,,,,,"SRID=4326;LINESTRING(-82.7918404024133 34.7144509630964,-82.7882168242934 34.7168142400538)"
2864,29553,30853,,3,,,"SRID=4326;LINESTRING(-114.743171595021 36.0180608195057,-114.738110854245 36.0127053318142)"
14503,23078,23080,345000;115000;345000;115000,6;3;3,,60,"SRID=4326;LINESTRING(-96.7389157393694 40.8948082897385,-96.7037309754786 40.9005314662667)"
31396,7936,7940,230000,6,,60,"SRID=4326;LINESTRING(-118.206154070504 33.9979853182844,-118.203873104736 34.0152031404788)"
4830,28491,28133,,,,,"SRID=4326;LINESTRING(-78.7193432779632 43.1476502095389,-78.8413239799308 43.1426597666567)"
10917,21514,21515,230000,3,,,"SRID=4326;LINESTRING(-106.351568765129 23.1936557890282,-106.390550528063 23.3005295539373)"
4638,2779,29601,345000,3;6,,60,"SRID=4326;LINESTRING(-96.8783893937818 29.7955453070662,-96.7558495396333 29.9131359798133)"
6756,19195,28835,138000,3,,60,"SRID=4326;LINESTRING(-96.55517576846 32.8318130673041,-96.5477364381825 32.8369888047865)"
20109,25664,25665,,,,,"SRID=4326;LINESTRING(-75.2775377454956 40.6941305058755,-75.266688073157 40.6805422602577)"
36313,30442,13700,230000;115000;230000;230000;115000;230000;115000;115000;230000;115000;115000;230000,6;3;6;6;3;3;3;3;3,,60,"SRID=4326;LINESTRING(-103.589753421682 40.2441074579253,-103.857163181654 40.1158363303177)"
18628,12098,24929,,,,,"SRID=4326;LINESTRING(-76.9887566895972 39.9086740836969,-77.1146127136139 39.8893724209057)"
10573,18392,18393,,,,,"SRID=4326;LINESTRING(-89.7773248761921 31.2807810049567,-89.7739409225169 31.2730950242533)"
32450,443,8981,230000,6,,,"SRID=4326;LINESTRING(-79.6705600303635 43.5803517379026,-79.727025512568 43.5316201960546)"
38779,14748,16191,230000,3,,60,"SRID=4326;LINESTRING(-82.3022239602916 28.0438525126274,-82.3590827196706 28.048044303424)"
41743,20268,2315,500000,3,2,,"SRID=4326;LINESTRING(-117.365639268532 34.3652501768225,-117.368794791828 34.3665294247206)"
29866,1877,6335,230000,6,1,60,"SRID=4326;LINESTRING(-121.021102583558 37.6904306459852,-120.844885810544 37.734903460234)"
18623,13091,19050,,,,,"SRID=4326;LINESTRING(-89.0223011896717 37.6509683754241,-89.5098958771206 37.6579199700495)"
8525,2643,20400,,,,,"SRID=4326;LINESTRING(-84.411467849684 42.2702000569864,-84.360974103265 42.268860075692)"
32724,9266,9267,345000,6,,60,"SRID=4326;LINESTRING(-88.2386831942682 42.0937391315941,-88.2379590691039 42.103263729086)"
25487,19389,19406,345000,3,,60,"SRID=4326;LINESTRING(-87.9060443078427 42.504777015537,-87.9026250503768 42.504850261107)"
13648,7243,22671,345000,3,,60,"SRID=4326;LINESTRING(-96.0647458790596 38.4445126740548,-96.4665449282569 38.6325080659661)"
30499,7060,7063,230000,3,,,"SRID=4326;LINESTRING(-106.688361896728 39.6950113789703,-107.04231720301 40.3702660778128)"
42085,2446,2677,345000,6,,60,"SRID=4326;LINESTRING(-81.4025319208204 41.3865841931714,-81.1419694627269 41.6877390778566)"
42220,2790,2791,,,,,"SRID=4326;LINESTRING(-68.5431493136109 48.4077343969624,-68.5288934147029 48.4247864083042)"
27057,1850,20153,,,,,"SRID=4326;LINESTRING(-79.0756046389464 35.9673246791845,-79.0492954764011 35.9957284553148)"
20725,13730,25955,240000,3,,60,"SRID=4326;LINESTRING(-113.587564222108 53.6145688433499,-114.466069591202 53.5685868061651)"
24522,12642,19314,500000,3,2,,"SRID=4326;LINESTRING(-121.873188068194 47.493095064776,-121.915938110095 47.8042598678988)"
32872,28669,9419,230000,3,,60,"SRID=4326;LINESTRING(-78.0099845563239 33.9584242151437,-77.9627576339909 34.7244874487124)"
31682,8235,8236,,3,,,"SRID=4326;LINESTRING(-84.6235412558025 33.5177705868959,-84.6191863875215 33.5187675423525)"
14825,23234,23236,,6,2,60,"SRID=4326;LINESTRING(-111.909378323825 33.4297478802026,-111.912675500244 33.4367425218886)"
28189,4340,4398,345000,6,,60,"SRID=4326;LINESTRING(-88.2401706661477 41.9827484152345,-88.2242998083632 41.8933465860308)"
21208,26166,26168,,,,,"SRID=4326;LINESTRING(-111.893081267604 33.2467230639359,-111.89302934498 33.2381918243858)"
2914,1444,30874,230000,6,,,"SRID=4326;LINESTRING(-104.873923301369 40.2432805980588,-104.875406343504 40.2418462567367)"
15808,9651,23663,,,,,"SRID=4326;LINESTRING(-92.970980327488 47.4772038388438,-92.9958660988191 47.4143128170059)"
33119,22654,9697,230000;230000;115000,3;6,,60,"SRID=4326;LINESTRING(-102.58916653875 34.1773011696384,-102.80094302433 33.226360594442)"
14556,8361,23101,230000;230000;115000,3,,60,"SRID=4326;LINESTRING(-99.3008996762363 38.8284940556922,-99.3050117389503 38.8337853590411)"
1221,1949,30154,230000,,,,"SRID=4326;LINESTRING(-76.2909385757943 36.7570440944644,-76.303660032121 36.7622109884205)"
15087,23363,23364,345000,6,,60,"SRID=4326;LINESTRING(-83.5249966896347 42.4963856575466,-83.5263401201422 42.4967594181551)"
42216,2795,2796,500000,3,,,"SRID=4326;LINESTRING(-121.020507582015 44.4818754407051,-120.932648126093 44.2256000650592)"
18913,25056,25057,,3,,,"SRID=4326;LINESTRING(-96.7219665960832 43.5681417739709,-96.7212963630497 43.5736986575163)"
20076,30613,25646,,,,,"SRID=4326;LINESTRING(-75.3375446468163 40.6887635664731,-75.3366301825264 40.6895006109513)"
34607,24711,11575,,,,,"SRID=4326;LINESTRING(-95.2117533458969 35.7677067126995,-95.2959299426131 35.7636731014253)"
1166,3963,30129,,,,,"SRID=4326;LINESTRING(-87.4635562424066 35.763586413568,-87.9213306363277 36.0432657563559)"
21291,26203,26202,115000,3,1,,"SRID=4326;LINESTRING(-105.020000061898 39.6177782073961,-105.053135229636 39.5616847635086)"
41533,1948,2089,230000,,,,"SRID=4326;LINESTRING(-77.5751782672567 37.5744184657567,-77.5415481853175 37.6306289424319)"
30346,22592,6895,230000,,,,"SRID=4326;LINESTRING(-78.7718119936806 35.5642046619919,-78.7471636193103 35.5071803837303)"
41461,29466,2011,345000,3,,60,"SRID=4326;LINESTRING(-70.850332602787 42.8991330202365,-71.2371582913288 42.9364175648555)"
1190,24783,30141,,,,,"SRID=4326;LINESTRING(-91.7999361762934 46.2373583975284,-91.8202450255495 46.3508477378126)"
16002,8380,23747,230000,3,,60,"SRID=4326;LINESTRING(-93.6488102729528 47.2617308004694,-93.6483705208425 47.2664770098188)"
24193,16764,27577,230000;230000;115000,3;6,,60,"SRID=4326;LINESTRING(-81.3242562412974 28.9772569440129,-81.3236194801838 28.9050427714166)"
34803,11820,11821,,,,,"SRID=4326;LINESTRING(-91.0293832303675 46.4133935615042,-90.9044279769769 46.4986463740555)"
30909,7473,7475,230000,3,,60,"SRID=4326;LINESTRING(-114.680379933136 33.611352618032,-114.684634626988 33.6162076874797)"
463,29505,29836,230000,3;6,,,"SRID=4326;LINESTRING(-122.658423401451 45.6607417950344,-122.667854849832 45.6655972621162)"
29687,1963,6118,230000,,,,"SRID=4326;LINESTRING(-77.2310562027212 38.2866659731439,-77.2043795534413 38.2799100588469)"
40090,2708,605,220000,6,,,"SRID=4326;LINESTRING(-118.583056515252 34.4392979063597,-119.185451078708 34.3022294162662)"
18591,12057,24912,,,,,"SRID=4326;LINESTRING(-84.4279453043267 42.7410480016979,-84.4309292382059 42.7119475580882)"
35473,3716,12717,,,,,"SRID=4326;LINESTRING(-90.690354792083 41.574833178445,-90.6119065942233 41.4423667332064)"
41306,1844,1846,,,,,"SRID=4326;LINESTRING(-92.3051522621949 34.7210619649788,-92.3156563033225 34.6939832765993)"
30182,6721,6731,500000,3,,,"SRID=4326;LINESTRING(-84.3789621445968 33.9666707303588,-84.3818017237898 33.9677642691631)"
